GameID,HomeTeam,AwayTeam,HomeScore,AwayScore,ScoresScrapedAt
18297,Oceanside High School,Lincoln Academy,77.0,24.0,2026-02-08T20:33:30Z
11007,Oceanside High School,Belfast Area,80.0,40.0,2026-02-08T20:33:30Z
11039,Belfast Area,Oceanside High School,28.0,56.0,2026-02-08T20:33:30Z
16704,Oceanside High School,Mount View,72.0,51.0,2026-02-08T20:33:30Z
18216,Cony HS,Oceanside High School,46.0,68.0,2026-02-08T20:33:30Z
12677,Oceanside High School,Gardiner Area,67.0,57.0,2026-02-08T20:33:30Z
16346,Morse,Oceanside High School,33.0,72.0,2026-02-08T20:33:30Z
14008,Medomak Valley,Oceanside High School,35.0,56.0,2026-02-08T20:33:30Z
13694,Old Orchard Beach High School,Buckfield HS,65.0,46.0,2026-02-08T20:33:30Z
17746,Old Orchard Beach High School,North Yarmouth Academy,51.0,58.0,2026-02-08T20:33:30Z
18335,Mountain Valley,Old Orchard Beach High School,75.0,51.0,2026-02-08T20:33:30Z
10509,North Yarmouth Academy,Old Orchard Beach High School,41.0,44.0,2026-02-08T20:33:30Z
13727,Buckfield HS,Old Orchard Beach High School,73.0,38.0,2026-02-08T20:33:30Z
10513,North Yarmouth Academy,Old Orchard Beach High School,24.0,55.0,2026-02-08T20:33:30Z
18357,Old Orchard Beach High School,Mountain Valley,26.0,23.0,2026-02-08T20:33:30Z
17739,Old Orchard Beach High School,North Yarmouth Academy,62.0,26.0,2026-02-08T20:33:30Z
20896,Caribou,Old Town High School,73.0,36.0,2026-02-08T20:33:30Z
18781,Old Town High School,Ellsworth,31.0,61.0,2026-02-08T20:33:30Z
18165,Nokomis,Old Town High School,67.0,47.0,2026-02-08T20:33:30Z
12992,Old Town High School,Hermon,32.0,66.0,2026-02-08T20:33:30Z
18783,Old Town High School,Mount Desert Island,49.0,77.0,2026-02-08T20:33:30Z
21424,Ellsworth,Old Town High School,72.0,40.0,2026-02-08T20:33:30Z
21451,Hampden Academy,Old Town High School,63.0,38.0,2026-02-08T20:33:30Z
11554,Old Town High School,Bangor,42.0,67.0,2026-02-08T20:33:30Z
22977,John Bapst Memorial,Old Town High School,48.0,52.0,2026-02-08T20:33:30Z
13000,Hermon,Old Town High School,50.0,38.0,2026-02-08T20:33:30Z
19651,Mount Desert Island,Old Town High School,82.0,50.0,2026-02-08T20:33:30Z
18805,Old Town High School,Caribou,47.0,78.0,2026-02-08T20:33:30Z
18785,Old Town High School,Brewer,40.0,52.0,2026-02-08T20:33:30Z
18809,Old Town High School,John Bapst Memorial,61.0,39.0,2026-02-08T20:33:30Z
20880,Caribou,Old Town High School,25.0,65.0,2026-02-08T20:33:30Z
19035,Old Town High School,Nokomis,59.0,36.0,2026-02-08T20:33:30Z
13364,Old Town High School,Hermon,46.0,50.0,2026-02-08T20:33:30Z
19042,Old Town High School,Mount Desert Island,47.0,42.0,2026-02-08T20:33:30Z
21349,Ellsworth,Old Town High School,39.0,61.0,2026-02-08T20:33:30Z
19052,Old Town High School,Hampden Academy,36.0,58.0,2026-02-08T20:33:30Z
18616,Brewer,Old Town High School,22.0,64.0,2026-02-08T20:33:30Z
11591,Bangor,Old Town High School,22.0,37.0,2026-02-08T20:33:30Z
18834,Old Town High School,Ellsworth,54.0,44.0,2026-02-08T20:33:30Z
23076,John Bapst Memorial,Old Town High School,38.0,52.0,2026-02-08T20:33:30Z
13386,Hermon,Old Town High School,48.0,39.0,2026-02-08T20:33:30Z
21440,Mount Desert Island,Old Town High School,38.0,51.0,2026-02-08T20:33:30Z
19058,Old Town High School,Caribou,59.0,41.0,2026-02-08T20:33:30Z
19064,Old Town High School,John Bapst Memorial,50.0,48.0,2026-02-08T20:33:30Z
16771,Orono High School,Bucksport,45.0,34.0,2026-02-08T20:33:30Z
18779,Old Town,Orono High School,41.0,60.0,2026-02-08T20:33:30Z
16514,Orono High School,Dexter Regional,65.0,51.0,2026-02-08T20:33:30Z
16758,Mattanawcook Academy,Orono High School,55.0,53.0,2026-02-08T20:33:30Z
16534,Dexter Regional,Orono High School,34.0,59.0,2026-02-08T20:33:30Z
20910,Caribou,Orono High School,67.0,51.0,2026-02-08T20:33:30Z
16785,Orono High School,Foxcroft Academy,34.0,56.0,2026-02-08T20:33:30Z
18991,Bucksport,Orono High School,31.0,61.0,2026-02-08T20:33:30Z
16764,Orono High School,Mattanawcook Academy,44.0,55.0,2026-02-08T20:33:30Z
22905,Houlton HS,Orono High School,32.0,76.0,2026-02-08T20:33:30Z
16788,Orono High School,Caribou,47.0,57.0,2026-02-08T20:33:30Z
16797,Orono High School,Central,44.0,28.0,2026-02-08T20:33:30Z
16793,Orono High School,Houlton HS,78.0,31.0,2026-02-08T20:33:30Z
15537,Central,Orono High School,46.0,67.0,2026-02-08T20:33:30Z
21885,Foxcroft Academy,Orono High School,63.0,47.0,2026-02-08T20:33:30Z
16801,Orono High School,Old Town,50.0,39.0,2026-02-08T20:33:30Z
16808,Orono High School,Bucksport,52.0,29.0,2026-02-08T20:33:30Z
16641,Orono High School,Dexter Regional,27.0,65.0,2026-02-08T20:33:30Z
19030,Old Town,Orono High School,74.0,37.0,2026-02-08T20:33:30Z
16887,Mattanawcook Academy,Orono High School,67.0,36.0,2026-02-08T20:33:30Z
20884,Caribou,Orono High School,68.0,32.0,2026-02-08T20:33:30Z
22104,Houlton HS,Orono High School,47.0,40.0,2026-02-08T20:33:30Z
15581,Central,Orono High School,25.0,30.0,2026-02-08T20:33:30Z
21910,Foxcroft Academy,Orono High School,54.0,43.0,2026-02-08T20:33:30Z
16752,Dexter Regional,Orono High School,59.0,35.0,2026-02-08T20:33:30Z
19635,Bucksport,Orono High School,31.0,52.0,2026-02-08T20:33:30Z
16932,Orono High School,Mattanawcook Academy,34.0,67.0,2026-02-08T20:33:30Z
16835,Orono High School,Foxcroft Academy,35.0,53.0,2026-02-08T20:33:30Z
16841,Orono High School,Caribou,43.0,64.0,2026-02-08T20:33:30Z
16847,Orono High School,Houlton HS,59.0,22.0,2026-02-08T20:33:30Z
16851,Orono High School,Central,44.0,20.0,2026-02-08T20:33:30Z
16857,Orono High School,Old Town,34.0,69.0,2026-02-08T20:33:30Z
11169,Oxford Hills,Hampden Academy,38.0,51.0,2026-02-08T20:33:30Z
11240,Oxford Hills,Lewiston,49.0,47.0,2026-02-08T20:33:30Z
11786,Oxford Hills,Edward Little,27.0,45.0,2026-02-08T20:33:30Z
11779,Camden Hills Regional,Oxford Hills,87.0,55.0,2026-02-08T20:33:30Z
11224,Bangor,Oxford Hills,58.0,46.0,2026-02-08T20:33:30Z
11244,Oxford Hills,Mount Ararat,80.0,49.0,2026-02-08T20:33:30Z
11792,Oxford Hills,Mount Blue,42.0,54.0,2026-02-08T20:33:30Z
10773,Brunswick,Oxford Hills,67.0,40.0,2026-02-08T20:33:30Z
11783,Oxford Hills,Camden Hills Regional,62.0,73.0,2026-02-08T20:33:30Z
11790,Edward Little,Oxford Hills,73.0,46.0,2026-02-08T20:33:30Z
11180,Messalonskee,Oxford Hills,38.0,49.0,2026-02-08T20:33:30Z
11226,Oxford Hills,Bangor,63.0,61.0,2026-02-08T20:33:30Z
11235,Lewiston,Oxford Hills,70.0,31.0,2026-02-08T20:33:30Z
18668,Brewer,Oxford Hills,50.0,48.0,2026-02-08T20:33:30Z
11186,Oxford Hills,Brunswick,54.0,64.0,2026-02-08T20:33:30Z
11796,Mount Blue,Oxford Hills,64.0,28.0,2026-02-08T20:33:30Z
11306,Hampden Academy,Oxford Hills,71.0,16.0,2026-02-08T20:33:30Z
11285,Lewiston,Oxford Hills,65.0,30.0,2026-02-08T20:33:30Z
11810,Edward Little,Oxford Hills,78.0,30.0,2026-02-08T20:33:30Z
11804,Oxford Hills,Camden Hills Regional,17.0,72.0,2026-02-08T20:33:30Z
11293,Oxford Hills,Bangor,18.0,69.0,2026-02-08T20:33:30Z
11283,Mount Ararat,Oxford Hills,72.0,14.0,2026-02-08T20:33:30Z
11815,Mount Blue,Oxford Hills,33.0,46.0,2026-02-08T20:33:30Z
11304,Oxford Hills,Brunswick,28.0,51.0,2026-02-08T20:33:30Z
11807,Camden Hills Regional,Oxford Hills,62.0,17.0,2026-02-08T20:33:30Z
11812,Oxford Hills,Edward Little,31.0,72.0,2026-02-08T20:33:30Z
11309,Oxford Hills,Messalonskee,38.0,43.0,2026-02-08T20:33:30Z
11291,Bangor,Oxford Hills,60.0,29.0,2026-02-08T20:33:30Z
11287,Oxford Hills,Lewiston,20.0,69.0,2026-02-08T20:33:30Z
11289,Oxford Hills,Brewer,22.0,48.0,2026-02-08T20:33:30Z
10839,Brunswick,Oxford Hills,46.0,24.0,2026-02-08T20:33:30Z
11817,Oxford Hills,Mount Blue,48.0,40.0,2026-02-08T20:33:30Z
20513,Penobscot Valley High School,Calais,52.0,51.0,2026-02-08T20:33:30Z
20674,Mattanawcook Academy,Penobscot Valley High School,70.0,45.0,2026-02-08T20:33:30Z
16596,Dexter Regional,Penobscot Valley High School,30.0,47.0,2026-02-08T20:33:30Z
20678,Penobscot Valley High School,Lee Academy,70.0,34.0,2026-02-08T20:33:30Z
23137,Calais,Penobscot Valley High School,33.0,35.0,2026-02-08T20:33:30Z
20682,Penobscot Valley High School,Mattanawcook Academy,59.0,65.0,2026-02-08T20:33:30Z
16616,Penobscot Valley High School,Dexter Regional,48.0,39.0,2026-02-08T20:33:30Z
20684,Lee Academy,Penobscot Valley High School,43.0,70.0,2026-02-08T20:33:30Z
20554,Penobscot Valley High School,Calais,79.0,31.0,2026-02-08T20:33:30Z
10663,Bangor Christian,Penobscot Valley High School,50.0,40.0,2026-02-08T20:33:30Z
20570,Mattanawcook Academy,Penobscot Valley High School,55.0,46.0,2026-02-08T20:33:30Z
16633,Dexter Regional,Penobscot Valley High School,36.0,63.0,2026-02-08T20:33:30Z
20577,Penobscot Valley High School,Bangor Christian,53.0,62.0,2026-02-08T20:33:30Z
20579,Penobscot Valley High School,Lee Academy,80.0,13.0,2026-02-08T20:33:30Z
16769,Penobscot Valley High School,Dexter Regional,55.0,22.0,2026-02-08T20:33:30Z
20587,Bangor Christian,Penobscot Valley High School,41.0,33.0,2026-02-08T20:33:30Z
16273,Calais,Penobscot Valley High School,20.0,69.0,2026-02-08T20:33:30Z
20593,Penobscot Valley High School,Mattanawcook Academy,43.0,59.0,2026-02-08T20:33:30Z
15316,Narraguagus Sr,Penquis Valley High School,55.0,47.0,2026-02-08T20:33:30Z
21143,Penquis Valley High School,Central,39.0,53.0,2026-02-08T20:33:30Z
16558,Penquis Valley High School,Dexter Regional,52.0,59.0,2026-02-08T20:33:30Z
21157,Penquis Valley High School,Bangor Christian,28.0,63.0,2026-02-08T20:33:30Z
20676,Penobscot Valley,Penquis Valley High School,56.0,19.0,2026-02-08T20:33:30Z
15335,Penquis Valley High School,Narraguagus Sr,43.0,51.0,2026-02-08T20:33:30Z
21160,Lee Academy,Penquis Valley High School,37.0,47.0,2026-02-08T20:33:30Z
20680,Penquis Valley High School,Penobscot Valley,20.0,40.0,2026-02-08T20:33:30Z
16610,Dexter Regional,Penquis Valley High School,39.0,33.0,2026-02-08T20:33:30Z
21167,Penquis Valley High School,Lee Academy,55.0,54.0,2026-02-08T20:33:30Z
10691,Bangor Christian,Penquis Valley High School,60.0,37.0,2026-02-08T20:33:30Z
15544,Central,Penquis Valley High School,46.0,35.0,2026-02-08T20:33:30Z
15349,Narraguagus Sr,Penquis Valley High School,42.0,37.0,2026-02-08T20:33:30Z
20568,Penobscot Valley,Penquis Valley High School,73.0,18.0,2026-02-08T20:33:30Z
21227,Penquis Valley High School,Greenville,33.0,20.0,2026-02-08T20:33:30Z
16743,Penquis Valley High School,Dexter Regional,27.0,43.0,2026-02-08T20:33:30Z
21230,Penquis Valley High School,Bangor Christian,12.0,64.0,2026-02-08T20:33:30Z
21223,Penquis Valley High School,Lee Academy,40.0,26.0,2026-02-08T20:33:30Z
20581,Penquis Valley High School,Penobscot Valley,19.0,79.0,2026-02-08T20:33:30Z
15368,Penquis Valley High School,Narraguagus Sr,23.0,33.0,2026-02-08T20:33:30Z
21232,Lee Academy,Penquis Valley High School,50.0,37.0,2026-02-08T20:33:30Z
21234,Central,Penquis Valley High School,42.0,24.0,2026-02-08T20:33:30Z
16795,Dexter Regional,Penquis Valley High School,65.0,2.0,2026-02-08T20:33:30Z
14711,Greenville,Penquis Valley High School,29.0,38.0,2026-02-08T20:33:30Z
10673,Bangor Christian,Penquis Valley High School,85.0,18.0,2026-02-08T20:33:30Z
21238,Penquis Valley High School,Central,13.0,41.0,2026-02-08T20:33:30Z
13199,Pine Tree Academy,Greenville,84.0,20.0,2026-02-08T20:33:30Z
13702,Pine Tree Academy,Buckfield HS,67.0,66.0,2026-02-08T20:33:30Z
22551,Islesboro Central,Pine Tree Academy,48.0,81.0,2026-02-08T20:33:30Z
14561,Pine Tree Academy,Forest Hills Consolidated,78.0,65.0,2026-02-08T20:33:30Z
13720,Buckfield HS,Pine Tree Academy,65.0,49.0,2026-02-08T20:33:30Z
10282,North Yarmouth Academy,Pine Tree Academy,54.0,45.0,2026-02-08T20:33:30Z
16645,Pine Tree Academy,Carrabec,49.0,47.0,2026-02-08T20:33:30Z
13205,Pine Tree Academy,Greenville,34.0,26.0,2026-02-08T20:33:30Z
22484,Islesboro Central,Pine Tree Academy,26.0,33.0,2026-02-08T20:33:30Z
13737,Pine Tree Academy,Buckfield HS,33.0,64.0,2026-02-08T20:33:30Z
16218,Pine Tree Academy,North Haven Community,46.0,39.0,2026-02-08T20:33:30Z
15982,Pine Tree Academy,Forest Hills Consolidated,34.0,52.0,2026-02-08T20:33:30Z
13757,Buckfield HS,Pine Tree Academy,50.0,9.0,2026-02-08T20:33:30Z
10284,North Yarmouth Academy,Pine Tree Academy,34.0,35.0,2026-02-08T20:33:30Z
16246,Pine Tree Academy,Carrabec,34.0,51.0,2026-02-08T20:33:30Z
14683,Piscataquis Community Secondary School,Greenville,76.0,29.0,2026-02-08T20:33:30Z
20199,Piscataquis Community Secondary School,Penquis Valley HS,56.0,42.0,2026-02-08T20:33:30Z
20201,Piscataquis Community Secondary School,Penobscot Valley,32.0,45.0,2026-02-08T20:33:30Z
16550,Piscataquis Community Secondary School,Dexter Regional,58.0,52.0,2026-02-08T20:33:30Z
15535,Central,Piscataquis Community Secondary School,54.0,56.0,2026-02-08T20:33:30Z
14687,Greenville,Piscataquis Community Secondary School,27.0,45.0,2026-02-08T20:33:30Z
20203,Penobscot Valley,Piscataquis Community Secondary School,41.0,50.0,2026-02-08T20:33:30Z
20205,Piscataquis Community Secondary School,Bangor Christian,46.0,68.0,2026-02-08T20:33:30Z
20207,Piscataquis Community Secondary School,Central,46.0,50.0,2026-02-08T20:33:30Z
10689,Bangor Christian,Piscataquis Community Secondary School,49.0,31.0,2026-02-08T20:33:30Z
20215,Penquis Valley HS,Piscataquis Community Secondary School,38.0,50.0,2026-02-08T20:33:30Z
16623,Dexter Regional,Piscataquis Community Secondary School,71.0,39.0,2026-02-08T20:33:30Z
9523,Poland Regional High School,Leavitt Area,79.0,74.0,2026-02-08T20:33:30Z
9525,Poland Regional High School,Lake Region,54.0,65.0,2026-02-08T20:33:30Z
9527,Poland Regional High School,Greely,47.0,44.0,2026-02-08T20:33:30Z
9315,Fryeburg Academy,Poland Regional High School,35.0,68.0,2026-02-08T20:33:30Z
22603,Poland Regional High School,Cape Elizabeth,63.0,47.0,2026-02-08T20:33:30Z
9537,Leavitt Area,Poland Regional High School,78.0,75.0,2026-02-08T20:33:30Z
9539,Poland Regional High School,Gardiner Area,67.0,75.0,2026-02-08T20:33:30Z
9541,Lake Region,Poland Regional High School,62.0,50.0,2026-02-08T20:33:30Z
9543,Freeport,Poland Regional High School,50.0,72.0,2026-02-08T20:33:30Z
9545,Poland Regional High School,Gray-New Gloucester,73.0,45.0,2026-02-08T20:33:30Z
9547,Poland Regional High School,Fryeburg Academy,83.0,45.0,2026-02-08T20:33:30Z
9160,Cape Elizabeth,Poland Regional High School,43.0,58.0,2026-02-08T20:33:30Z
9555,Poland Regional High School,Freeport,76.0,51.0,2026-02-08T20:33:30Z
9634,Leavitt Area,Poland Regional High School,41.0,37.0,2026-02-08T20:33:30Z
9636,Poland Regional High School,Lake Region,50.0,44.0,2026-02-08T20:33:30Z
9638,Greely,Poland Regional High School,35.0,33.0,2026-02-08T20:33:30Z
9351,Poland Regional High School,Fryeburg Academy,48.0,22.0,2026-02-08T20:33:30Z
22611,Cape Elizabeth,Poland Regional High School,33.0,35.0,2026-02-08T20:33:30Z
9644,Gardiner Area,Poland Regional High School,59.0,37.0,2026-02-08T20:33:30Z
9646,Lake Region,Poland Regional High School,31.0,47.0,2026-02-08T20:33:30Z
9648,Poland Regional High School,Leavitt Area,63.0,29.0,2026-02-08T20:33:30Z
9650,Poland Regional High School,Freeport,41.0,38.0,2026-02-08T20:33:30Z
9652,Gray-New Gloucester,Poland Regional High School,66.0,36.0,2026-02-08T20:33:30Z
9365,Fryeburg Academy,Poland Regional High School,36.0,50.0,2026-02-08T20:33:30Z
9658,Poland Regional High School,Cape Elizabeth,36.0,31.0,2026-02-08T20:33:30Z
9662,Freeport,Poland Regional High School,47.0,48.0,2026-02-08T20:33:30Z
16011,Portland High School,Deering,56.0,46.0,2026-02-08T20:33:30Z
21578,Massabesic,Portland High School,35.0,100.0,2026-02-08T20:33:30Z
18310,Portland High School,Falmouth,67.0,40.0,2026-02-08T20:33:30Z
14352,Marshwood,Portland High School,26.0,76.0,2026-02-08T20:33:30Z
21590,Portland High School,Noble,80.0,30.0,2026-02-08T20:33:30Z
12784,Portland High School,Kennebunk,51.0,66.0,2026-02-08T20:33:30Z
17173,Gorham,Portland High School,30.0,61.0,2026-02-08T20:33:30Z
18316,Falmouth,Portland High School,39.0,72.0,2026-02-08T20:33:30Z
15157,Biddeford,Portland High School,31.0,72.0,2026-02-08T20:33:30Z
13407,Cheverus,Portland High School,58.0,57.0,2026-02-08T20:33:30Z
21597,Portland High School,Bonny Eagle,49.0,33.0,2026-02-08T20:33:30Z
16021,Deering,Portland High School,38.0,58.0,2026-02-08T20:33:30Z
16036,Deering,Portland High School,52.0,47.0,2026-02-08T20:33:30Z
21599,Portland High School,Massabesic,44.0,31.0,2026-02-08T20:33:30Z
18320,Falmouth,Portland High School,26.0,55.0,2026-02-08T20:33:30Z
21601,Portland High School,Marshwood,34.0,44.0,2026-02-08T20:33:30Z
14857,Noble,Portland High School,27.0,40.0,2026-02-08T20:33:30Z
12863,Kennebunk,Portland High School,41.0,30.0,2026-02-08T20:33:30Z
21603,Portland High School,Gorham,33.0,56.0,2026-02-08T20:33:30Z
21605,Portland High School,Bonny Eagle,32.0,38.0,2026-02-08T20:33:30Z
15183,Portland High School,Biddeford,29.0,49.0,2026-02-08T20:33:30Z
19266,Portland High School,Cheverus,27.0,63.0,2026-02-08T20:33:30Z
14208,Bonny Eagle,Portland High School,42.0,36.0,2026-02-08T20:33:30Z
16048,Portland High School,Deering,46.0,43.0,2026-02-08T20:33:30Z
18777,Old Town,Presque Isle High School,47.0,67.0,2026-02-08T20:33:30Z
19574,Presque Isle High School,Houlton HS,75.0,35.0,2026-02-08T20:33:30Z
18641,Brewer,Presque Isle High School,59.0,48.0,2026-02-08T20:33:30Z
20083,Fort Kent Community,Presque Isle High School,76.0,67.0,2026-02-08T20:33:30Z
19576,Presque Isle High School,John Bapst Memorial,66.0,39.0,2026-02-08T20:33:30Z
19580,Presque Isle High School,Ellsworth,46.0,72.0,2026-02-08T20:33:30Z
22731,John Bapst Memorial,Presque Isle High School,44.0,48.0,2026-02-08T20:33:30Z
19584,Presque Isle High School,Mount Desert Island,52.0,72.0,2026-02-08T20:33:30Z
13026,Presque Isle High School,Hermon,37.0,54.0,2026-02-08T20:33:30Z
22028,Houlton HS,Presque Isle High School,27.0,88.0,2026-02-08T20:33:30Z
19587,Presque Isle High School,Brewer,56.0,41.0,2026-02-08T20:33:30Z
19590,Presque Isle High School,Caribou,56.0,42.0,2026-02-08T20:33:30Z
21335,Ellsworth,Presque Isle High School,61.0,50.0,2026-02-08T20:33:30Z
19594,Presque Isle High School,Old Town,65.0,44.0,2026-02-08T20:33:30Z
19656,Mount Desert Island,Presque Isle High School,69.0,57.0,2026-02-08T20:33:30Z
19597,Presque Isle High School,Fort Kent Community,81.0,53.0,2026-02-08T20:33:30Z
13017,Hermon,Presque Isle High School,59.0,39.0,2026-02-08T20:33:30Z
20900,Caribou,Presque Isle High School,77.0,64.0,2026-02-08T20:33:30Z
18827,Old Town,Presque Isle High School,42.0,34.0,2026-02-08T20:33:30Z
19555,Presque Isle High School,Houlton HS,60.0,30.0,2026-02-08T20:33:30Z
18610,Brewer,Presque Isle High School,24.0,37.0,2026-02-08T20:33:30Z
20092,Fort Kent Community,Presque Isle High School,18.0,69.0,2026-02-08T20:33:30Z
19557,Presque Isle High School,John Bapst Memorial,67.0,37.0,2026-02-08T20:33:30Z
19559,Presque Isle High School,Ellsworth,36.0,55.0,2026-02-08T20:33:30Z
22654,John Bapst Memorial,Presque Isle High School,45.0,32.0,2026-02-08T20:33:30Z
19561,Presque Isle High School,Mount Desert Island,56.0,64.0,2026-02-08T20:33:30Z
13374,Presque Isle High School,Hermon,52.0,37.0,2026-02-08T20:33:30Z
22106,Houlton HS,Presque Isle High School,29.0,61.0,2026-02-08T20:33:30Z
19565,Presque Isle High School,Brewer,43.0,26.0,2026-02-08T20:33:30Z
19567,Presque Isle High School,Caribou,49.0,38.0,2026-02-08T20:33:30Z
21357,Ellsworth,Presque Isle High School,48.0,45.0,2026-02-08T20:33:30Z
19569,Presque Isle High School,Old Town,41.0,38.0,2026-02-08T20:33:30Z
21442,Mount Desert Island,Presque Isle High School,40.0,43.0,2026-02-08T20:33:30Z
19571,Presque Isle High School,Fort Kent Community,58.0,17.0,2026-02-08T20:33:30Z
13405,Hermon,Presque Isle High School,42.0,44.0,2026-02-08T20:33:30Z
20894,Caribou,Presque Isle High School,42.0,55.0,2026-02-08T20:33:30Z
14125,Carrabec,Rangeley Lakes Regional School,64.0,24.0,2026-02-08T20:33:30Z
18105,Rangeley Lakes Regional School,Islesboro Central,36.0,79.0,2026-02-08T20:33:30Z
18107,Rangeley Lakes Regional School,Islesboro Central,31.0,59.0,2026-02-08T20:33:30Z
14555,Forest Hills Consolidated,Rangeley Lakes Regional School,76.0,45.0,2026-02-08T20:33:30Z
21862,Forest Hills Consolidated,Rangeley Lakes Regional School,65.0,29.0,2026-02-08T20:33:30Z
18110,Rangeley Lakes Regional School,Pine Tree Academy,49.0,100.0,2026-02-08T20:33:30Z
14553,Rangeley Lakes Regional School,Forest Hills Consolidated,60.0,81.0,2026-02-08T20:33:30Z
18113,Pine Tree Academy,Rangeley Lakes Regional School,83.0,28.0,2026-02-08T20:33:30Z
14693,Greenville,Rangeley Lakes Regional School,36.0,56.0,2026-02-08T20:33:30Z
14697,Rangeley Lakes Regional School,Greenville,79.0,36.0,2026-02-08T20:33:30Z
14123,Carrabec,Rangeley Lakes Regional School,64.0,16.0,2026-02-08T20:33:30Z
18132,Rangeley Lakes Regional School,Islesboro Central,38.0,10.0,2026-02-08T20:33:30Z
18135,Rangeley Lakes Regional School,Islesboro Central,21.0,10.0,2026-02-08T20:33:30Z
15978,Forest Hills Consolidated,Rangeley Lakes Regional School,51.0,16.0,2026-02-08T20:33:30Z
16238,Rangeley Lakes Regional School,Pine Tree Academy,25.0,33.0,2026-02-08T20:33:30Z
15980,Rangeley Lakes Regional School,Forest Hills Consolidated,16.0,48.0,2026-02-08T20:33:30Z
16244,Pine Tree Academy,Rangeley Lakes Regional School,25.0,22.0,2026-02-08T20:33:30Z
14725,Greenville,Rangeley Lakes Regional School,36.0,20.0,2026-02-08T20:33:30Z
18137,Rangeley Lakes Regional School,North Haven Community,37.0,39.0,2026-02-08T20:33:30Z
18139,Rangeley Lakes Regional School,North Haven Community,30.0,47.0,2026-02-08T20:33:30Z
14731,Rangeley Lakes Regional School,Greenville,25.0,30.0,2026-02-08T20:33:30Z
21613,Dirigo,Richmond High School,55.0,24.0,2026-02-08T20:33:30Z
19674,Richmond High School,Monmouth Academy,28.0,86.0,2026-02-08T20:33:30Z
21615,Richmond High School,Boothbay Region,37.0,66.0,2026-02-08T20:33:30Z
21617,Richmond High School,Dirigo,33.0,72.0,2026-02-08T20:33:30Z
13710,Richmond High School,Buckfield HS,34.0,67.0,2026-02-08T20:33:30Z
18158,Pine Tree Academy,Richmond High School,64.0,47.0,2026-02-08T20:33:30Z
14137,Richmond High School,Carrabec,54.0,57.0,2026-02-08T20:33:30Z
21751,Richmond High School,Old Orchard Beach,41.0,54.0,2026-02-08T20:33:30Z
18951,Mount Abram,Richmond High School,79.0,33.0,2026-02-08T20:33:30Z
12036,North Yarmouth Academy,Richmond High School,43.0,40.0,2026-02-08T20:33:30Z
13724,Buckfield HS,Richmond High School,47.0,46.0,2026-02-08T20:33:30Z
14117,Carrabec,Richmond High School,59.0,33.0,2026-02-08T20:33:30Z
21642,Dirigo,Richmond High School,73.0,13.0,2026-02-08T20:33:30Z
19692,Monmouth Academy,Richmond High School,71.0,16.0,2026-02-08T20:33:30Z
18902,Boothbay Region,Richmond High School,47.0,18.0,2026-02-08T20:33:30Z
21644,Richmond High School,Dirigo,18.0,71.0,2026-02-08T20:33:30Z
13747,Richmond High School,Buckfield HS,23.0,52.0,2026-02-08T20:33:30Z
16240,Pine Tree Academy,Richmond High School,39.0,25.0,2026-02-08T20:33:30Z
14139,Richmond High School,Carrabec,16.0,58.0,2026-02-08T20:33:30Z
21646,Old Orchard Beach,Richmond High School,67.0,11.0,2026-02-08T20:33:30Z
19924,Richmond High School,Mount Abram,20.0,63.0,2026-02-08T20:33:30Z
17742,Richmond High School,North Yarmouth Academy,26.0,40.0,2026-02-08T20:33:30Z
13743,Buckfield HS,Richmond High School,53.0,23.0,2026-02-08T20:33:30Z
14115,Carrabec,Richmond High School,56.0,25.0,2026-02-08T20:33:30Z
10347,Lisbon,Sacopee Valley High School,46.0,54.0,2026-02-08T20:33:30Z
10323,Sacopee Valley High School,Boothbay Region,50.0,33.0,2026-02-08T20:33:30Z
10329,Sacopee Valley High School,North Yarmouth Academy,51.0,32.0,2026-02-08T20:33:30Z
10331,Sacopee Valley High School,Oak Hill,46.0,58.0,2026-02-08T20:33:30Z
10333,Sacopee Valley High School,Lisbon,64.0,65.0,2026-02-08T20:33:30Z
9154,Cape Elizabeth,Sacopee Valley High School,69.0,48.0,2026-02-08T20:33:30Z
10339,Old Orchard Beach,Sacopee Valley High School,52.0,65.0,2026-02-08T20:33:30Z
23017,North Yarmouth Academy,Sacopee Valley High School,34.0,53.0,2026-02-08T20:33:30Z
10351,Sacopee Valley High School,Old Orchard Beach,71.0,56.0,2026-02-08T20:33:30Z
10439,Sacopee Valley High School,Lisbon,33.0,43.0,2026-02-08T20:33:30Z
10444,Boothbay Region,Sacopee Valley High School,44.0,26.0,2026-02-08T20:33:30Z
10450,North Yarmouth Academy,Sacopee Valley High School,34.0,16.0,2026-02-08T20:33:30Z
10452,Oak Hill,Sacopee Valley High School,53.0,14.0,2026-02-08T20:33:30Z
10454,Lisbon,Sacopee Valley High School,23.0,27.0,2026-02-08T20:33:30Z
10456,Sacopee Valley High School,Cape Elizabeth,15.0,55.0,2026-02-08T20:33:30Z
10473,Sacopee Valley High School,Old Orchard Beach,9.0,47.0,2026-02-08T20:33:30Z
23019,Sacopee Valley High School,North Yarmouth Academy,23.0,30.0,2026-02-08T20:33:30Z
10471,Old Orchard Beach,Sacopee Valley High School,61.0,14.0,2026-02-08T20:33:30Z
13773,Sanford High School,Biddeford,88.0,58.0,2026-02-08T20:33:30Z
13777,Sanford High School,Cheverus,75.0,71.0,2026-02-08T20:33:30Z
